DATAFLOW,LAST UPDATE,freq,iccs,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DK,2019-01-01,0.79,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EE,2019-01-01,2.79,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EL,2019-01-01,1.77,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ES,2019-01-01,0.12,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FI,2019-01-01,0.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FR,2019-01-01,0.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HR,2019-01-01,0.96,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HU,2019-01-01,3.96,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,IT,2019-01-01,0.77,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LT,2019-01-01,2.72,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LU,2019-01-01,0.16,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LV,2019-01-01,5.36,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ME,2019-01-01,0.16,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MK,2019-01-01,0.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MT,2019-01-01,0.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PL,2019-01-01,10.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PT,2019-01-01,0.68,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RO,2019-01-01,3.33,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RS,2019-01-01,3.14,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SE,2019-01-01,1.57,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SI,2019-01-01,8.89,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SK,2019-01-01,1.14,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,XK,2019-01-01,1.11,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AL,2019-01-01,14.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AT,2019-01-01,4.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BE,2019-01-01,20.73,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BG,2019-01-01,0.44,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CH,2019-01-01,20.74,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CZ,2019-01-01,5.88,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DE,2019-01-01,11.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DK,2019-01-01,4.44,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EE,2019-01-01,14.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EL,2019-01-01,0.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ES,2019-01-01,0.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FI,2019-01-01,8.19,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FR,2019-01-01,2.55,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HR,2019-01-01,1.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HU,2019-01-01,1.92,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IE,2019-01-01,5.18,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IS,2019-01-01,68.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IT,2019-01-01,3.71,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LI,2019-01-01,182.4,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LT,2019-01-01,1.86,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LV,2019-01-01,17.45,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ME,2019-01-01,5.79,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,MT,2019-01-01,7.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NL,2019-01-01,7.99,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NO,2019-01-01,2.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PL,2019-01-01,3.4,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PT,2019-01-01,0.35,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RO,2019-01-01,3.31,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RS,2019-01-01,2.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SE,2019-01-01,66.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SI,2019-01-01,2.84,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SK,2019-01-01,1.14,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,XK,2019-01-01,0.33,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AL,2019-01-01,1.33,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AT,2019-01-01,1.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BE,2019-01-01,2.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BG,2019-01-01,1.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CH,2019-01-01,0.67,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CY,2019-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CZ,2019-01-01,0.23,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,DE,2019-01-01,0.7,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EE,2019-01-01,0.38,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EL,2019-01-01,3.52,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ES,2019-01-01,2.48,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FI,2019-01-01,0.04,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FR,2019-01-01,2.39,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,HR,2019-01-01,0.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,IT,2019-01-01,0.93,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LT,2019-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LU,2019-01-01,2.93,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ME,2019-01-01,10.13,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,MT,2019-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PL,2019-01-01,1.3,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PT,2019-01-01,0.08,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,RO,2019-01-01,2.81,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SI,2019-01-01,0.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SK,2019-01-01,0.11,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,XK,2019-01-01,0.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AL,2020-01-01,29.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,AT,2020-01-01,32.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BE,2020-01-01,37.78,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,BG,2020-01-01,6.99,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CH,2020-01-01,0.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CY,2020-01-01,1.46,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,CZ,2020-01-01,15.79,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DE,2020-01-01,5.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,DK,2020-01-01,66.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EE,2020-01-01,6.09,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,EL,2020-01-01,5.66,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ES,2020-01-01,1.61,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FI,2020-01-01,73.14,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,FR,2020-01-01,3.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HR,2020-01-01,13.26,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,HU,2020-01-01,24.33,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IE,2020-01-01,0.16,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,IT,2020-01-01,6.32,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LI,2020-01-01,25.81,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LT,2020-01-01,19.72,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LU,2020-01-01,0.8,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,LV,2020-01-01,9.54,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,ME,2020-01-01,24.76,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MK,2020-01-01,0.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,MT,2020-01-01,3.11,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NL,2020-01-01,33.84,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,NO,2020-01-01,0.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PL,2020-01-01,19.77,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,PT,2020-01-01,1.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RO,2020-01-01,17.66,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,RS,2020-01-01,10.77,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SE,2020-01-01,191.63,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SI,2020-01-01,14.89,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS0703,P_HTHAB,SK,2020-01-01,2.4,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AL,2020-01-01,5.66,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,AT,2020-01-01,0.42,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BE,2020-01-01,0.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,BG,2020-01-01,1.7,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CH,2020-01-01,0.23,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CY,2020-01-01,1.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,CZ,2020-01-01,1.08,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DE,2020-01-01,5.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,DK,2020-01-01,0.22,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EE,2020-01-01,3.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,EL,2020-01-01,0.6,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ES,2020-01-01,0.1,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FI,2020-01-01,4.83,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,FR,2020-01-01,0.3,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HR,2020-01-01,1.5,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,HU,2020-01-01,20.73,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,IT,2020-01-01,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LT,2020-01-01,11.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LU,2020-01-01,0.8,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,LV,2020-01-01,6.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,ME,2020-01-01,0.96,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MK,2020-01-01,0.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,MT,2020-01-01,0.19,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PL,2020-01-01,13.34,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,PT,2020-01-01,0.6,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RO,2020-01-01,3.51,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,RS,2020-01-01,2.6,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SE,2020-01-01,1.47,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SI,2020-01-01,14.22,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,SK,2020-01-01,1.21,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07031,P_HTHAB,XK,2020-01-01,2.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AL,2020-01-01,14.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,AT,2020-01-01,5.92,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BE,2020-01-01,52.88,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,BG,2020-01-01,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CH,2020-01-01,35.67,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,CZ,2020-01-01,5.2,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DE,2020-01-01,10.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,DK,2020-01-01,20.33,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EE,2020-01-01,1.58,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,EL,2020-01-01,0.35,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ES,2020-01-01,0.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FI,2020-01-01,10.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,FR,2020-01-01,3.12,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HR,2020-01-01,0.52,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,HU,2020-01-01,3.08,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IE,2020-01-01,12.57,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IS,2020-01-01,79.09,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,IT,2020-01-01,3.52,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LI,2020-01-01,149.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LT,2020-01-01,2.97,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,LV,2020-01-01,21.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,ME,2020-01-01,6.43,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,MT,2020-01-01,20.79,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NL,2020-01-01,11.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,NO,2020-01-01,2.92,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PL,2020-01-01,1.71,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,PT,2020-01-01,0.46,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RO,2020-01-01,1.24,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,RS,2020-01-01,1.65,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SE,2020-01-01,90.08,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SI,2020-01-01,3.29,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,SK,2020-01-01,1.41,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS07041,P_HTHAB,XK,2020-01-01,0.22,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AL,2020-01-01,0.53,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,AT,2020-01-01,1.06,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BE,2020-01-01,2.86,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,BG,2020-01-01,1.28,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CH,2020-01-01,0.49,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CY,2020-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,CZ,2020-01-01,0.17,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,DE,2020-01-01,0.71,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EE,2020-01-01,0.23,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,EL,2020-01-01,3.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ES,2020-01-01,2.78,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FI,2020-01-01,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,FR,2020-01-01,2.45,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,HR,2020-01-01,0.69,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,IT,2020-01-01,1.01,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LT,2020-01-01,0.36,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,LU,2020-01-01,5.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,ME,2020-01-01,17.85,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,MT,2020-01-01,0.0,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PL,2020-01-01,2.3,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,PT,2020-01-01,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,RO,2020-01-01,2.53,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SI,2020-01-01,0.05,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,SK,2020-01-01,0.75,,
ESTAT:CRIM_OFF_CAT(1.0),29/04/26 11:00:00,A,ICCS09051,P_HTHAB,XK,2020-01-01,0.28,,
