DATAFLOW,LAST UPDATE,freq,leg_stat,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,AL,2016-01-01,4.31,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,AT,2016-01-01,0.01,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,BE,2016-01-01,0.11,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,BG,2016-01-01,1.66,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,CH,2016-01-01,0.34,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,CZ,2016-01-01,0.89,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,DK,2016-01-01,0.11,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,EE,2016-01-01,2.2,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,ES,2016-01-01,0.28,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,FI,2016-01-01,0.02,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,FR,2016-01-01,0.2,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,HR,2016-01-01,1.19,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,HU,2016-01-01,2.23,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,IT,2016-01-01,0.83,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LT,2016-01-01,16.65,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LU,2016-01-01,1.04,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LV,2016-01-01,6.55,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,ME,2016-01-01,0.32,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,NL,2016-01-01,0.05,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,PL,2016-01-01,4.22,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,PT,2016-01-01,0.53,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,RO,2016-01-01,1.22,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,RS,2016-01-01,1.41,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SE,2016-01-01,0.06,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SI,2016-01-01,1.26,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,TR,2016-01-01,0.51,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,XK,2016-01-01,2.03,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,AL,2016-01-01,12.45,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,AT,2016-01-01,0.26,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,BE,2016-01-01,0.42,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,BG,2016-01-01,1.69,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CH,2016-01-01,0.23,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CY,2016-01-01,9.43,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CZ,2016-01-01,0.92,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,DE,2016-01-01,3.1,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,DK,2016-01-01,0.53,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,EL,2016-01-01,5.17,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,ES,2016-01-01,0.24,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,FI,2016-01-01,1.39,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,FR,2016-01-01,0.35,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,HR,2016-01-01,0.57,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,HU,2016-01-01,2.39,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,IT,2016-01-01,4.69,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LT,2016-01-01,0.69,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LU,2016-01-01,1.56,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LV,2016-01-01,12.95,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,ME,2016-01-01,0.32,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,PL,2016-01-01,3.11,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,PT,2016-01-01,0.54,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,RO,2016-01-01,3.9,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,RS,2016-01-01,2.08,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SE,2016-01-01,1.83,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SI,2016-01-01,5.18,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SK,2016-01-01,1.18,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,TR,2016-01-01,0.19,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,XK,2016-01-01,8.81,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,AL,2017-01-01,5.18,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,AT,2017-01-01,0.13,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,BE,2017-01-01,0.29,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,BG,2017-01-01,1.56,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,CH,2017-01-01,0.2,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,CZ,2017-01-01,0.8,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,DE,2017-01-01,0.41,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,DK,2017-01-01,0.28,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,EE,2017-01-01,3.04,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,ES,2017-01-01,0.09,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,FI,2017-01-01,0.05,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,FR,2017-01-01,0.23,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,HR,2017-01-01,0.77,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,HU,2017-01-01,2.42,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,IT,2017-01-01,0.68,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LT,2017-01-01,13.27,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LU,2017-01-01,0.68,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LV,2017-01-01,6.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,ME,2017-01-01,1.12,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,NL,2017-01-01,0.06,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,PL,2017-01-01,3.52,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,PT,2017-01-01,1.07,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,RO,2017-01-01,1.38,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,RS,2017-01-01,0.68,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SE,2017-01-01,0.2,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SI,2017-01-01,2.57,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SK,2017-01-01,1.25,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,TR,2017-01-01,0.33,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,XK,2017-01-01,3.03,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,AL,2017-01-01,12.76,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,AT,2017-01-01,0.42,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,BE,2017-01-01,0.37,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,BG,2017-01-01,1.7,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CH,2017-01-01,0.36,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CY,2017-01-01,6.08,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CZ,2017-01-01,0.71,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,DE,2017-01-01,4.57,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,DK,2017-01-01,0.12,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,EL,2017-01-01,0.75,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,ES,2017-01-01,0.24,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,FI,2017-01-01,0.09,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,FR,2017-01-01,0.21,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,HR,2017-01-01,1.47,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,HU,2017-01-01,3.15,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,IT,2017-01-01,4.41,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LT,2017-01-01,1.86,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LU,2017-01-01,0.68,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LV,2017-01-01,8.61,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,ME,2017-01-01,0.64,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,PL,2017-01-01,2.8,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,PT,2017-01-01,0.62,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,RO,2017-01-01,2.85,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,RS,2017-01-01,1.41,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SE,2017-01-01,1.13,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SI,2017-01-01,2.76,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SK,2017-01-01,1.75,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,TR,2017-01-01,0.12,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,XK,2017-01-01,2.64,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,AL,2018-01-01,1.81,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,AT,2018-01-01,0.48,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,BG,2018-01-01,1.93,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,CH,2018-01-01,0.17,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,CZ,2018-01-01,0.74,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,DE,2018-01-01,0.32,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,DK,2018-01-01,0.24,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,EE,2018-01-01,1.44,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,ES,2018-01-01,0.14,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,FI,2018-01-01,0.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,FR,2018-01-01,0.17,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,HR,2018-01-01,1.07,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,HU,2018-01-01,2.11,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,IT,2018-01-01,0.87,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LT,2018-01-01,9.33,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LU,2018-01-01,0.33,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LV,2018-01-01,0.93,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,ME,2018-01-01,0.48,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,MT,2018-01-01,1.05,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,NL,2018-01-01,0.05,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,PL,2018-01-01,3.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,PT,2018-01-01,0.76,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,RO,2018-01-01,1.08,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,RS,2018-01-01,1.01,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SE,2018-01-01,0.23,,
