DATAFLOW,LAST UPDATE,freq,unit,worktime,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,CH,2019-01-01,12.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,DE,2019-01-01,0.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,DK,2019-01-01,1.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,ES,2019-01-01,20.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,FI,2019-01-01,7.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,HR,2019-01-01,24.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,HU,2019-01-01,7.8,b,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IS,2019-01-01,2.5,p,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IT,2019-01-01,-5.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LT,2019-01-01,3.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LV,2019-01-01,11.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,MT,2019-01-01,6.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,NL,2019-01-01,-0.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,NO,2019-01-01,1.6,d,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,PL,2019-01-01,9.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,PT,2019-01-01,20.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,RO,2019-01-01,0.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SE,2019-01-01,3.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SK,2019-01-01,16.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,BE,2020-01-01,-4.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,BG,2020-01-01,12.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,CH,2020-01-01,17.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,DE,2020-01-01,15.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,DK,2020-01-01,15.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,ES,2020-01-01,3.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,FI,2020-01-01,16.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,HR,2020-01-01,10.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,HU,2020-01-01,17.6,p,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,IS,2020-01-01,10.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,IT,2020-01-01,-2.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,LT,2020-01-01,13.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,LV,2020-01-01,25.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,MT,2020-01-01,8.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,NL,2020-01-01,9.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,NO,2020-01-01,11.6,d,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,PL,2020-01-01,4.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,PT,2020-01-01,7.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,RO,2020-01-01,2.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,SE,2020-01-01,8.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,SK,2020-01-01,14.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,BE,2020-01-01,9.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,BG,2020-01-01,1.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,CH,2020-01-01,12.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,DE,2020-01-01,1.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,DK,2020-01-01,2.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,ES,2020-01-01,21.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,FI,2020-01-01,7.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,HR,2020-01-01,27.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,HU,2020-01-01,8.6,p,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IS,2020-01-01,1.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IT,2020-01-01,-5.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LT,2020-01-01,7.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LV,2020-01-01,18.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,MT,2020-01-01,2.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,NL,2020-01-01,0.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,NO,2020-01-01,3.1,d,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,PL,2020-01-01,9.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,PT,2020-01-01,21.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,RO,2020-01-01,-0.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SE,2020-01-01,2.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SK,2020-01-01,18.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,BE,2021-01-01,-6.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,BG,2021-01-01,12.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,CH,2021-01-01,15.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,DE,2021-01-01,14.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,DK,2021-01-01,16.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,ES,2021-01-01,3.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,FI,2021-01-01,16.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,HR,2021-01-01,8.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,HU,2021-01-01,17.5,p,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,IS,2021-01-01,9.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,IT,2021-01-01,-1.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,LT,2021-01-01,12.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,LV,2021-01-01,18.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,MT,2021-01-01,7.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,NL,2021-01-01,7.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,NO,2021-01-01,11.2,d,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,PL,2021-01-01,6.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,PT,2021-01-01,6.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,RO,2021-01-01,1.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,SE,2021-01-01,8.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,SK,2021-01-01,15.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,BE,2021-01-01,12.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,BG,2021-01-01,-6.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,CH,2021-01-01,11.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,DE,2021-01-01,1.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,DK,2021-01-01,4.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,ES,2021-01-01,17.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,FI,2021-01-01,8.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,HR,2021-01-01,28.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,HU,2021-01-01,9.5,p,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IS,2021-01-01,0.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IT,2021-01-01,-4.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LT,2021-01-01,9.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LV,2021-01-01,14.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,MT,2021-01-01,2.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,NL,2021-01-01,-0.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,NO,2021-01-01,1.9,d,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,PL,2021-01-01,9.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,PT,2021-01-01,17.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,RO,2021-01-01,-1.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SE,2021-01-01,2.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SK,2021-01-01,13.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,AT,2022-01-01,16.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,BE,2022-01-01,-8.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,BG,2022-01-01,13.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,CH,2022-01-01,14.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,CY,2022-01-01,12.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,CZ,2022-01-01,18.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,DE,2022-01-01,15.8,b,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,DK,2022-01-01,16.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,EL,2022-01-01,14.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,ES,2022-01-01,2.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,FI,2022-01-01,15.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,FR,2022-01-01,10.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,HR,2022-01-01,7.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,HU,2022-01-01,17.6,p,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,IE,2022-01-01,7.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,IS,2022-01-01,8.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,IT,2022-01-01,-2.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,LT,2022-01-01,11.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,LU,2022-01-01,-1.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,LV,2022-01-01,21.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,MT,2022-01-01,6.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,NL,2022-01-01,6.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,NO,2022-01-01,11.3,d,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,PL,2022-01-01,7.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,PT,2022-01-01,5.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,RO,2022-01-01,1.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,SE,2022-01-01,8.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,SI,2022-01-01,6.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,FT,SK,2022-01-01,16.7,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,AT,2022-01-01,13.5,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,BE,2022-01-01,16.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,BG,2022-01-01,-7.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,CH,2022-01-01,11.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,CY,2022-01-01,-11.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,CZ,2022-01-01,15.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,DE,2022-01-01,0.3,b,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,DK,2022-01-01,3.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,EL,2022-01-01,-5.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,ES,2022-01-01,17.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,FI,2022-01-01,7.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,FR,2022-01-01,19.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,HR,2022-01-01,19.9,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,HU,2022-01-01,12.6,p,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IE,2022-01-01,-11.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IS,2022-01-01,-0.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,IT,2022-01-01,-4.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LT,2022-01-01,11.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LU,2022-01-01,5.8,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,LV,2022-01-01,15.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,MT,2022-01-01,-1.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,NL,2022-01-01,-1.2,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,NO,2022-01-01,2.4,d,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,PL,2022-01-01,10.1,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,PT,2022-01-01,14.6,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,RO,2022-01-01,-2.4,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SE,2022-01-01,2.3,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SI,2022-01-01,13.0,,
ESTAT:EARN_GR_GPGR2WT(1.0),24/02/26 23:00:00,A,PC,PT,SK,2022-01-01,13.7,,
