DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,EDITION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_EDITION,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2013-01-01,12.128515,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2013-01-01,12.130711,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2013-01-01,12.130405,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2013-01-01,12.129225,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2013-01-01,12.09799,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2013-01-01,12.095255,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2013-01-01,12.096098,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2013-01-01,12.097441,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2013-01-01,12.044556,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2013-01-01,12.040706,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2013-01-01,12.039927,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2013-01-01,12.044323,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2013-01-01,12.079945,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2013-01-01,12.081952,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2013-01-01,12.082068,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2013-01-01,12.07871,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2013-01-01,12.085431,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2013-04-01,12.34514,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2013-04-01,12.343291,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2013-04-01,12.343465,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2013-04-01,12.344368,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2013-04-01,12.342071,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2013-04-01,12.342997,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2013-04-01,12.34202,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2013-04-01,12.340921,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2013-04-01,12.347887,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2013-04-01,12.350563,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2013-04-01,12.34994,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2013-04-01,12.350481,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2013-04-01,12.334905,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2013-04-01,12.334235,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2013-04-01,12.332856,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2013-04-01,12.334739,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2013-04-01,12.327733,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2013-07-01,12.362766,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2013-07-01,12.361906,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2013-07-01,12.36266,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2013-07-01,12.363246,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2013-07-01,12.392591,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2013-07-01,12.395945,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2013-07-01,12.393982,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2013-07-01,12.393724,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2013-07-01,12.455492,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2013-07-01,12.460808,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2013-07-01,12.460193,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2013-07-01,12.457112,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2013-07-01,12.431706,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2013-07-01,12.421728,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2013-07-01,12.422843,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2013-07-01,12.430586,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2013-07-01,12.433579,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2013-10-01,12.571048,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2013-10-01,12.572347,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2013-10-01,12.572575,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2013-10-01,12.571696,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2013-10-01,12.571472,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2013-10-01,12.569154,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2013-10-01,12.572256,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2013-10-01,12.573332,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2013-10-01,12.589428,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2013-10-01,12.585519,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2013-10-01,12.587492,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2013-10-01,12.586343,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2013-10-01,12.595851,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2013-10-01,12.604505,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2013-10-01,12.60418,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2013-10-01,12.597671,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2013-10-01,12.59166,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2014-01-01,12.92647,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2014-01-01,12.928297,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2014-01-01,12.926191,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2014-01-01,12.926008,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2014-01-01,12.920273,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2014-01-01,12.919024,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2014-01-01,12.919048,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2014-01-01,12.91902,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2014-01-01,12.881661,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2014-01-01,12.87898,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2014-01-01,12.878404,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2014-01-01,12.87754,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2014-01-01,12.896228,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2014-01-01,12.899193,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2014-01-01,12.89917,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2014-01-01,12.896501,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2014-01-01,12.902575,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2014-04-01,12.645033,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2014-04-01,12.641092,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2014-04-01,12.642454,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2014-04-01,12.64346,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2014-04-01,12.619776,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2014-04-01,12.620339,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2014-04-01,12.619578,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2014-04-01,12.618622,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2014-04-01,12.588095,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2014-04-01,12.592055,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2014-04-01,12.590976,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2014-04-01,12.593495,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2014-04-01,12.57735,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2014-04-01,12.579156,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2014-04-01,12.578483,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2014-04-01,12.57794,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2014-04-01,12.566199,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2014-07-01,12.736534,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2014-07-01,12.735439,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2014-07-01,12.737561,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2014-07-01,12.73805,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2014-07-01,12.767605,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2014-07-01,12.769482,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2014-07-01,12.768377,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2014-07-01,12.768985,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2014-07-01,12.799412,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2014-07-01,12.800073,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2014-07-01,12.800441,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2014-07-01,12.802467,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2014-07-01,12.781262,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2014-07-01,12.770357,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2014-07-01,12.77144,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2014-07-01,12.781134,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2014-07-01,12.797005,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2014-10-01,12.855438,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2014-10-01,12.858771,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2014-10-01,12.85699,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2014-10-01,12.855572,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2014-10-01,12.870493,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2014-10-01,12.869012,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2014-10-01,12.867151,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2014-10-01,12.868287,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2014-10-01,12.889984,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2014-10-01,12.886226,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2014-10-01,12.8869,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2014-10-01,12.887835,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2014-10-01,12.904477,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2014-10-01,12.908447,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2014-10-01,12.90964,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2014-10-01,12.902794,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2014-10-01,12.896193,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2015-01-01,12.529021,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2015-01-01,12.530904,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2015-01-01,12.529076,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2015-01-01,12.529484,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2015-01-01,12.497247,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2015-01-01,12.496832,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2015-01-01,12.499567,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2015-01-01,12.498517,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2015-01-01,12.456602,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2015-01-01,12.455643,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2015-01-01,12.455372,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2015-01-01,12.455883,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2015-01-01,12.474565,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2015-01-01,12.475553,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2015-01-01,12.475895,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2015-01-01,12.473521,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2015-01-01,12.485692,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2015-04-01,12.252528,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2015-04-01,12.249127,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2015-04-01,12.24972,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2015-04-01,12.250151,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2015-04-01,12.255122,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2015-04-01,12.255039,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2015-04-01,12.25496,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2015-04-01,12.255252,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2015-04-01,12.300678,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2015-04-01,12.300234,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2015-04-01,12.299609,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2015-04-01,12.299159,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2015-04-01,12.303154,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2015-04-01,12.302822,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2015-04-01,12.301766,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2015-04-01,12.303557,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2015-04-01,12.302911,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2015-07-01,11.633658,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2015-07-01,11.632844,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2015-07-01,11.634685,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2015-07-01,11.634836,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2015-07-01,11.655835,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2015-07-01,11.658212,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2015-07-01,11.656323,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2015-07-01,11.656176,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2015-07-01,11.66091,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2015-07-01,11.667514,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2015-07-01,11.66705,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2015-07-01,11.662578,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2015-07-01,11.626932,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2015-07-01,11.624213,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2015-07-01,11.622478,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2015-07-01,11.62808,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2015-07-01,11.620916,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2015-10-01,11.68564,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2015-10-01,11.687618,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2015-10-01,11.687436,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2015-10-01,11.687008,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2015-10-01,11.675489,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2015-10-01,11.673294,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2015-10-01,11.675618,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2015-10-01,11.676034,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2015-10-01,11.639424,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2015-10-01,11.634636,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2015-10-01,11.63657,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2015-10-01,11.640506,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2015-10-01,11.658351,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2015-10-01,11.658808,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2015-10-01,11.661031,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M9G12,2015-10-01,11.657149,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2026M3G12,2015-10-01,11.659389,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M12G14,2016-01-01,11.669868,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M3G11,2016-01-01,11.67109,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M6G13,2016-01-01,11.66974,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2022M9G13,2016-01-01,11.669425,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M12G13,2016-01-01,11.653149,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M3G15,2016-01-01,11.652827,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M6G13,2016-01-01,11.654384,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2023M9G13,2016-01-01,11.653913,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M12G12,2016-01-01,11.624958,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M3G13,2016-01-01,11.624127,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M6G13,2016-01-01,11.624503,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2024M9G12,2016-01-01,11.625221,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M12G11,2016-01-01,11.64219,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M3G13,2016-01-01,11.642344,,,,,,,,,,,
IT1:151_884(1.0),Q,IT,UNEM_R,9,Y15-74,2025M6G12,2016-01-01,11.643179,,,,,,,,,,,
