DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MY,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MZ,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NA,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NC,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NE,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NG,THS_T,EU27_2020,2020-01-01,33910.514,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NL,THS_T,EU27_2020,2020-01-01,470.113,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NO,THS_T,EU27_2020,2020-01-01,38257.281,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NP,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NSP,THS_T,EU27_2020,2020-01-01,4858.519,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NZ,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,OM,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PA,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PE,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PG,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PH,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PK,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PL,THS_T,EU27_2020,2020-01-01,198.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PT,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,QA,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,RO,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,RS,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,RU,THS_T,EU27_2020,2020-01-01,112980.343,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SA,THS_T,EU27_2020,2020-01-01,34562.868,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SD,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SE,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SG,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SI,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SK,THS_T,EU27_2020,2020-01-01,2.01,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SL,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SN,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SS,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ST,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SY,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TG,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TH,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TJ,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TL,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TM,THS_T,EU27_2020,2020-01-01,240.201,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TN,THS_T,EU27_2020,2020-01-01,593.469,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TOTAL,THS_T,EU27_2020,2020-01-01,439359.192,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TR,THS_T,EU27_2020,2020-01-01,99.477,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TT,THS_T,EU27_2020,2020-01-01,522.619,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TW,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,TZ,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,UA,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,UG,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,UK,THS_T,EU27_2020,2020-01-01,24358.83,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,US,THS_T,EU27_2020,2020-01-01,35064.988,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,UY,THS_T,EU27_2020,2020-01-01,65.076,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,UZ,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,VE,THS_T,EU27_2020,2020-01-01,2129.152,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,VG,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,VN,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,XK,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,YE,THS_T,EU27_2020,2020-01-01,80.929,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ZA,THS_T,EU27_2020,2020-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AD,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AE,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AFR_OTH,THS_T,EU27_2020,2021-01-01,2902.786,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AL,THS_T,EU27_2020,2021-01-01,607.865,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AM,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AME_OTH,THS_T,EU27_2020,2021-01-01,919.524,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AO,THS_T,EU27_2020,2021-01-01,1735.367,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AR,THS_T,EU27_2020,2021-01-01,300.125,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ASI_NME_OTH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ASI_OTH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AT,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AU,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AW,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,AZ,THS_T,EU27_2020,2021-01-01,20424.615,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BA,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BB,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BD,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BE,THS_T,EU27_2020,2021-01-01,0.002,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BG,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BJ,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BN,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BO,THS_T,EU27_2020,2021-01-01,28.263,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BR,THS_T,EU27_2020,2021-01-01,7769.711,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BS,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BW,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BY,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,BZ,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CA,THS_T,EU27_2020,2021-01-01,3191.729,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CD,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CG,THS_T,EU27_2020,2021-01-01,368.285,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CI,THS_T,EU27_2020,2021-01-01,145.683,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CL,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CM,THS_T,EU27_2020,2021-01-01,1966.892,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CN,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CO,THS_T,EU27_2020,2021-01-01,144.547,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CR,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CU,THS_T,EU27_2020,2021-01-01,95.3,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CV,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CW,THS_T,EU27_2020,2021-01-01,74.843,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CY,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,CZ,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,DE,THS_T,EU27_2020,2021-01-01,2.086,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,DJ,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,DK,THS_T,EU27_2020,2021-01-01,365.421,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,DO,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,DZ,THS_T,EU27_2020,2021-01-01,10407.431,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,EC,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,EE,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,EG,THS_T,EU27_2020,2021-01-01,2607.109,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,EL,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ER,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ES,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ET,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,EUR_OTH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,EX_SU_OTH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,FI,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,FR,THS_T,EU27_2020,2021-01-01,193.6,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,GA,THS_T,EU27_2020,2021-01-01,1053.713,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,GE,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,GH,THS_T,EU27_2020,2021-01-01,563.411,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,GI,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,GQ,THS_T,EU27_2020,2021-01-01,1988.036,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,GT,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,GW,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,GY,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,HK,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,HN,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,HR,THS_T,EU27_2020,2021-01-01,523.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,HU,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ID,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,IE,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,IL,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,IN,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,IQ,THS_T,EU27_2020,2021-01-01,32472.583,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,IR,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,IS,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,IT,THS_T,EU27_2020,2021-01-01,950.257,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,JM,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,JO,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,JP,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,KE,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,KG,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,KH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,KP,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,KR,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,KW,THS_T,EU27_2020,2021-01-01,1.006,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,KZ,THS_T,EU27_2020,2021-01-01,35751.024,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LA,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LB,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LI,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LK,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LR,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LT,THS_T,EU27_2020,2021-01-01,31.121,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LU,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LV,THS_T,EU27_2020,2021-01-01,1.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,LY,THS_T,EU27_2020,2021-01-01,35378.827,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MA,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MD,THS_T,EU27_2020,2021-01-01,4.707,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,ME,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MG,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MK,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MM,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MN,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MR,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MT,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MU,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MX,THS_T,EU27_2020,2021-01-01,7679.221,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MY,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,MZ,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NA,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NC,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NE,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NG,THS_T,EU27_2020,2021-01-01,29090.338,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NL,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NO,THS_T,EU27_2020,2021-01-01,43693.614,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NP,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NSP,THS_T,EU27_2020,2021-01-01,6145.939,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,NZ,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,OM,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PA,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PE,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PG,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PH,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PK,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PL,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,PT,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,QA,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,RO,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,RS,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,RU,THS_T,EU27_2020,2021-01-01,112447.917,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SA,THS_T,EU27_2020,2021-01-01,23818.246,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SD,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SE,THS_T,EU27_2020,2021-01-01,0.0,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SG,THS_T,EU27_2020,2021-01-01,0.001,,
ESTAT:NRG_TI_OIL(1.0),25/03/26 11:00:00,A,O4100_TOT,SI,THS_T,EU27_2020,2021-01-01,0.0,,
