DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,PAY_PERIOD,PRICE_BASE,AGGREGATION_OPERATION,SEX,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ITA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,13.831301176,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,26.688388626,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,32.325000583,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),LVA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,23.158730939,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),LTU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,16.739063214,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NLD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,13.176211384,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,10.910910911,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),POL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,24.734360887,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PRT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,10.907835699,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,10.663556945,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ESP,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,9.2170119642,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SWE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,10.684931507,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),TUR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,7.0164224777,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GBR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,19.480344642,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU27,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,14.6652990851963,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU19OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,15.0232414377789,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,15.7192288562772,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ARG,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,9.9537408424,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,9.5051306007,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BGR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,14.514685554,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HRV,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,11.424972474,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),IND,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,19.420270998,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MLT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,16.472275617,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ROU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,2.7360906585,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CZE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,19.94433636,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MEX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,11.3371818,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NZL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,11.85687881,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,20.78017548,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,18.39330941,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),USA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,21.02973169,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CYP,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,16.12885436,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PER,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,17.79234032,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),LUX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,3.2017430351,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUS,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,17.776531928,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CAN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,16.973328964,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),COL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,7.9303374714,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CZE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,18.796443235,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,9.4567751897,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,16.133229248,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,17.328813998,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,23.766310801,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,31.613583803,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MEX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,11.687567661,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NZL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,10.350030175,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,10.618955513,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SWE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,9.9462365591,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GBR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,18.394736842,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),USA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,21.114982578,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU27,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,13.8107901627453,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU19OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,14.2552829081528,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,15.1000809356184,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ARG,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,9.0364318679,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,8.9749020071,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),IND,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,19.838111389,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,18.39321854,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BEL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,4.098791382,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CRI,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,11.9388829,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,18.57943254,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,25.73964497,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2019-01-01,18.91264205,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUS,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,14.297812675,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,16.902560404,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CAN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,15.904007873,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,14.831718587,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),COL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,2.4610959334,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CRI,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,5.7746137126,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CZE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,16.484044598,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,17.851815017,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,23.319491375,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,25.678866588,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,30.450381212,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MEX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,7.4239360459,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NZL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,8.1059472434,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,10.710238005,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),POL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,12.782801737,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,16.698684098,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SWE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,9.7625329815,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,17.793037423,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GBR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,15.173601908,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),USA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,19.401993355,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU27,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,12.9052241093136,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU19OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,13.4897796595149,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,13.7361780677628,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ARG,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,6.7571037875,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,8.3585596567,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),IND,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,18.610509701,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PER,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,7.9733246261,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BEL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,0.416992442,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,9.096764476,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,16.79650079,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2020-01-01,17.61490601,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,16.819501439,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BEL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,0.6420133539,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CAN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,15.849750383,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,16.063676986,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),COL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,2.0929518168,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CRI,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,3.7379037206,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CZE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,15.210688592,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,9.2347543625,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,17.674192765,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,18.746554332,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,17.922771829,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,25.578302358,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,24.792408066,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,30.333478692,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MEX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,9.9351388754,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NZL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,8.1655480984,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,10.360441949,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,15.692386903,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GBR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,16.822549648,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),USA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,17.738791423,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU27,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,12.6356939110896,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU19OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,13.1355248524121,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,13.6326585406874,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,7.3874571945,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),IND,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,22.522709867,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUS,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,15.77333185,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SWE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,10.0,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ARG,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,7.935946485,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PER,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2021-01-01,10.87830826,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUS,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,15.239699644,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,16.585324948,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BEL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,0.7831620166,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CAN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,16.265093685,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,19.729926925,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),COL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,0.1003904823,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CRI,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,0.4792125289,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CZE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,17.735345795,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,8.9613740275,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,16.848341232,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,18.514783931,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,18.950543724,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,14.152267178,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),IRL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,15.903895675,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ITA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,11.977110155,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,23.220640569,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,30.085549705,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),LVA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,22.684328279,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),LTU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2022-01-01,13.596806571,,A,0,1
