DATAFLOW,LAST UPDATE,freq,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CY,2015-01-01,12.1,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CZ,2015-01-01,187.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DE,2015-01-01,1643.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DK,2015-01-01,125.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EE,2015-01-01,32.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EL,2015-01-01,108.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ES,2015-01-01,621.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EU27_2020,2015-01-01,6830.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FI,2015-01-01,123.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FR,2015-01-01,850.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HR,2015-01-01,53.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HU,2015-01-01,155.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IE,2015-01-01,75.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IS,2015-01-01,11.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IT,2015-01-01,784.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LT,2015-01-01,53.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LU,2015-01-01,12.9,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LV,2015-01-01,37.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ME,2015-01-01,7.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MK,2015-01-01,21.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MT,2015-01-01,9.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NL,2015-01-01,381.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NO,2015-01-01,102.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PL,2015-01-01,529.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PT,2015-01-01,145.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RO,2015-01-01,126.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RS,2015-01-01,82.7,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SE,2015-01-01,229.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SI,2015-01-01,41.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SK,2015-01-01,61.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,TR,2015-01-01,596.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,UK,2015-01-01,1447.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,AT,2016-01-01,16.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BE,2016-01-01,7.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BG,2016-01-01,6.0,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CH,2016-01-01,16.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CY,2016-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CZ,2016-01-01,11.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DE,2016-01-01,231.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DK,2016-01-01,13.5,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EE,2016-01-01,2.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EL,2016-01-01,13.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ES,2016-01-01,49.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EU27_2020,2016-01-01,613.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FI,2016-01-01,12.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FR,2016-01-01,63.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HR,2016-01-01,6.0,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HU,2016-01-01,8.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IE,2016-01-01,4.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IS,2016-01-01,1.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IT,2016-01-01,49.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LT,2016-01-01,3.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LU,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LV,2016-01-01,1.4,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ME,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MK,2016-01-01,1.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MT,2016-01-01,0.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NL,2016-01-01,24.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NO,2016-01-01,12.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PL,2016-01-01,33.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PT,2016-01-01,13.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RO,2016-01-01,11.4,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RS,2016-01-01,7.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SE,2016-01-01,21.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SI,2016-01-01,2.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SK,2016-01-01,3.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,TR,2016-01-01,23.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,UK,2016-01-01,163.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,AT,2016-01-01,7.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BE,2016-01-01,13.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BG,2016-01-01,4.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CH,2016-01-01,8.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CY,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CZ,2016-01-01,9.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DE,2016-01-01,79.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DK,2016-01-01,8.0,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EE,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EL,2016-01-01,1.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,ES,2016-01-01,39.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EU27_2020,2016-01-01,374.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FI,2016-01-01,4.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FR,2016-01-01,73.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HR,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HU,2016-01-01,7.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IE,2016-01-01,6.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IS,2016-01-01,1.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IT,2016-01-01,44.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LT,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LU,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,LV,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MK,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,MT,2016-01-01,0.4,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NL,2016-01-01,23.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,NO,2016-01-01,7.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PL,2016-01-01,20.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,PT,2016-01-01,6.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RO,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,RS,2016-01-01,2.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SE,2016-01-01,15.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SI,2016-01-01,0.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,SK,2016-01-01,2.0,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,TR,2016-01-01,19.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,UK,2016-01-01,122.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,AT,2016-01-01,7.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BE,2016-01-01,7.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,BG,2016-01-01,9.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CH,2016-01-01,7.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CY,2016-01-01,1.3,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,CZ,2016-01-01,9.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DE,2016-01-01,41.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,DK,2016-01-01,7.2,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EE,2016-01-01,2.3,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EL,2016-01-01,9.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ES,2016-01-01,43.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,EU27_2020,2016-01-01,288.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FI,2016-01-01,4.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,FR,2016-01-01,33.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HR,2016-01-01,7.1,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,HU,2016-01-01,8.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IE,2016-01-01,4.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IS,2016-01-01,0.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,IT,2016-01-01,17.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LT,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LU,2016-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,LV,2016-01-01,2.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,ME,2016-01-01,1.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,MK,2016-01-01,2.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,MT,2016-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,NL,2016-01-01,10.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,NO,2016-01-01,8.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,PL,2016-01-01,21.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,PT,2016-01-01,7.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,RO,2016-01-01,12.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,RS,2016-01-01,8.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SE,2016-01-01,8.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SI,2016-01-01,5.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,SK,2016-01-01,2.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,TR,2016-01-01,24.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J60,THS_PER,UK,2016-01-01,74.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,AT,2016-01-01,171.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,BE,2016-01-01,178.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,BG,2016-01-01,84.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CH,2016-01-01,246.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CY,2016-01-01,12.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,CZ,2016-01-01,210.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DE,2016-01-01,1655.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,DK,2016-01-01,124.5,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EE,2016-01-01,33.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EL,2016-01-01,123.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ES,2016-01-01,646.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,EU27_2020,2016-01-01,6957.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FI,2016-01-01,116.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,FR,2016-01-01,890.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HR,2016-01-01,47.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,HU,2016-01-01,157.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IE,2016-01-01,80.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IS,2016-01-01,12.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,IT,2016-01-01,769.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LT,2016-01-01,48.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LU,2016-01-01,13.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,LV,2016-01-01,40.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,ME,2016-01-01,7.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MK,2016-01-01,22.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,MT,2016-01-01,9.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NL,2016-01-01,377.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,NO,2016-01-01,102.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PL,2016-01-01,543.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,PT,2016-01-01,143.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RO,2016-01-01,133.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,RS,2016-01-01,84.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SE,2016-01-01,243.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SI,2016-01-01,42.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,SK,2016-01-01,62.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,TR,2016-01-01,610.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,TOT,THS_PER,UK,2016-01-01,1464.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,AT,2017-01-01,14.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BE,2017-01-01,8.2,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,BG,2017-01-01,5.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CH,2017-01-01,14.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CY,2017-01-01,0.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,CZ,2017-01-01,11.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DE,2017-01-01,222.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,DK,2017-01-01,12.0,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EE,2017-01-01,3.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EL,2017-01-01,12.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ES,2017-01-01,43.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,EU27_2020,2017-01-01,595.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FI,2017-01-01,11.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,FR,2017-01-01,70.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HR,2017-01-01,4.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,HU,2017-01-01,7.7,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IE,2017-01-01,3.5,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IS,2017-01-01,1.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,IT,2017-01-01,49.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LT,2017-01-01,3.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LU,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,LV,2017-01-01,1.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,ME,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MK,2017-01-01,0.8,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,MT,2017-01-01,0.6,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NL,2017-01-01,23.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,NO,2017-01-01,13.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PL,2017-01-01,33.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,PT,2017-01-01,13.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RO,2017-01-01,10.5,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,RS,2017-01-01,6.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SE,2017-01-01,20.5,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SI,2017-01-01,2.3,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,SK,2017-01-01,3.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,TR,2017-01-01,21.6,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J58,THS_PER,UK,2017-01-01,154.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,AT,2017-01-01,6.3,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BE,2017-01-01,13.5,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,BG,2017-01-01,4.9,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CH,2017-01-01,9.0,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CY,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,CZ,2017-01-01,9.8,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DE,2017-01-01,84.9,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,DK,2017-01-01,8.0,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EE,2017-01-01,1.3,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EL,2017-01-01,1.7,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,ES,2017-01-01,47.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,EU27_2020,2017-01-01,389.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FI,2017-01-01,5.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,FR,2017-01-01,71.2,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HR,2017-01-01,,u,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,HU,2017-01-01,5.4,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IE,2017-01-01,8.2,b,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IS,2017-01-01,1.1,,
ESTAT:CULT_EMP_N2(1.0),20/05/25 23:00:00,A,J59,THS_PER,IT,2017-01-01,42.5,,
